bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genre
23552,The New Big Book of America,Todd Davis/Marc Frey,5.0,0762412631,9780762412631,eng,56,2,1,3/21/2002,Courage Books,['Reference']
2560,Willem de Kooning: Late Paintings,Julie Sylvester/David Sylvester,5.0,382960226X,9783829602266,eng,83,1,0,9/1/2006,Schirmer Mosel,"['Art', 'Visual Art']"
2034,Comoediae 1: Acharenses/Equites/Nubes/Vespae/Pax/Aves,Aristophanes/F.W. Hall/W.M. Geldart,5.0,0198145047,9780198145042,grc,364,0,0,2/22/1922,Oxford University Press  USA,"['Literature', 'Humor', 'Plays', 'Theatre', 'Humanities', 'Classical Studies']"
32823,Fanning the Flame: Bible  Cross  and Mission,Chris    Green/Chris Wright/Paul Douglas Gardner,5.0,0310249872,9780310249870,eng,336,1,1,6/17/2003,Zondervan,['Christian']
38804,The Irish Anatomist: A Study of Flann O'Brien,Keith Donohue,5.0,1930901356,9781930901353,eng,222,1,0,7/25/2003,Academica Press,"['Language', 'Writing', 'Nonfiction']"
19788,The Goon Show  Volume 11: He's Fallen in the Water!,NOT A BOOK,5.0,0563388323,9780563388326,eng,2,2,0,10/2/1995,BBC Physical Audio,['Audiobook']
19786,The Goon Show  Volume 4: My Knees Have Fallen Off!,NOT A BOOK,5.0,0563388692,9780563388692,eng,2,3,0,4/1/1996,BBC Physical Audio,['Humor']
39829,His Princess Devotional: A Royal Encounter With Your King,Sheri Rose Shepherd,5.0,1590529626,9781590529621,eng,240,2,0,10/16/2007,Multnomah,"['Spirituality', 'Inspirational']"
15705,Existential Meditation,Simon Cleveland,4.91,1411665309,9781411665309,eng,100,11,3,12/22/2005,Lulu.com,"['Philosophy', 'Nonfiction', 'Self Help']"
37424,Little Big Book for God's Children,Alice Wong/Lena Tabori,4.88,094180755X,9780941807555,en-US,352,8,0,9/1/2001,Welcome Books,"['Childrens', 'Christianity', 'Discipleship', 'Religion', 'Literary Fiction']"
24812,The Complete Calvin and Hobbes,Bill Watterson,4.82,0740748475,9780740748479,eng,1456,32213,930,9/6/2005,Andrews McMeel Publishing,"['Sequential Art', 'Comics', 'Humor', 'Sequential Art', 'Graphic Novels', 'Fiction']"
17277,The Feynman Lectures on Physics Vols 7-8,Richard P. Feynman,4.8,0738209279,9780738209272,en-US,0,20,0,1/3/2006,Basic Books,"['Science', 'Physics', 'Science', 'Nonfiction']"
26410,Wissenschaft der Logik: Die Lehre Vom Begriff (1816),Georg Wilhelm Friedrich Hegel,4.78,3787307672,9783787307678,ger,337,0,0,1/1/1994,F. Meiner,"['Philosophy', 'Writing', 'Essays', 'European Literature', 'German Literature']"
8,Harry Potter Boxed Set  Books 1-5 (Harry Potter  #1-5),J.K. Rowling/Mary GrandPré,4.78,0439682584,9780439682589,eng,2690,41428,164,9/13/2004,Scholastic,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Magic']"
24814,It's a Magical World (Calvin and Hobbes  #11),Bill Watterson,4.76,0836221362,9780836221367,eng,176,23875,303,9/1/1996,Andrews McMeel Publishing,"['Sequential Art', 'Comics', 'Humor', 'Sequential Art', 'Graphic Novels', 'Fiction']"
6550,Early Color,Saul Leiter/Martin Harrison,4.73,3865211399,9783865211392,eng,156,144,8,1/15/2006,Steidl,"['Art', 'Photography', 'Art', 'Nonfiction']"
10,Harry Potter Collection (Harry Potter  #1-6),J.K. Rowling,4.73,0439827604,9780439827607,eng,3342,28242,808,9/12/2005,Scholastic,"['Fantasy', 'Fiction', 'Young Adult', 'Fantasy', 'Magic']"
34545,Elliott Erwitt: Snaps,Murray Sayle/Charles Flowers/Elliott Erwitt,4.72,071484330X,9780714843308,en-GB,544,102,6,6/1/2003,Phaidon Press,"['Art', 'Photography', 'Art', 'Reference', 'Nonfiction']"
24816,Homicidal Psycho Jungle Cat (Calvin and Hobbes #9),Bill Watterson,4.72,0836217691,9780836217698,eng,176,15365,290,9/6/1994,Andrews McMeel Publishing,"['Sequential Art', 'Comics', 'Humor', 'Fiction', 'Sequential Art', 'Graphic Novels']"
35561,The Beatles' Story on Capitol Records  Part Two: The Albums,Bruce Spizer,4.72,0966264924,9780966264920,eng,264,29,0,1/1/2010,Four Ninety-Eight Productions,"['Music', 'Poetry', 'Philosophy', 'Eastern Philosophy']"
17276,The Feynman Lectures on Physics Vols 3-4,Richard P. Feynman,4.71,0738209252,9780738209258,en-US,0,21,0,5/12/2004,Basic Books,"['Science', 'Physics', 'Science']"
24820,Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue,Bill Watterson,4.71,0740721356,9780740721359,eng,96,3613,85,9/17/2001,Andrews McMeel Publishing,"['Sequential Art', 'Comics', 'Humor', 'Sequential Art', 'Graphic Novels', 'Fiction']"
20749,Study Bible: NIV,Anonymous,4.7,0310929555,9780310929550,eng,2198,4166,186,10/1/2002,Zondervan Publishing House,"['Christian', 'Religion', 'Religion', 'Christianity', 'Nonfiction']"
24520,The Complete Aubrey/Maturin Novels (5 Volumes),Patrick O'Brian,4.7,039306011X,9780393060119,eng,6576,1338,81,10/17/2004,W. W. Norton  Company,"['Historical', 'Historical Fiction', 'Fiction', 'Literature', 'Historical']"
44826,The Price of the Ticket: Collected Nonfiction  1948-1985,James Baldwin,4.7,0312643063,9780312643065,eng,712,404,30,9/15/1985,St. Martin's Press,"['Writing', 'Essays', 'Nonfiction', 'Cultural', 'African American', 'History', 'Race']"
31401,A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,4.69,0736911685,9780736911689,eng,160,9,1,1/1/2004,Harvest House Publishers,"['Christian', 'Womens']"
26805,The Sibley Field Guide to Birds of Western North America,David Allen Sibley,4.69,0679451218,9780679451211,en-US,473,730,36,4/29/2003,Alfred A. Knopf,"['Animals', 'Birds', 'Reference', 'Environment', 'Nature', 'Reference', 'Field Guides', 'Nonfiction', 'Science', 'Natural History']"
24818,The Days Are Just Packed,Bill Watterson,4.69,0836217357,9780836217353,eng,176,20308,244,9/1/1993,Andrews McMeel Publishing,"['Sequential Art', 'Comics', 'Humor', 'Fiction', 'Sequential Art', 'Graphic Novels']"
32160,Cook's Illustrated 2003 (Cook's Illustrated Annuals),Cook's Illustrated Magazine,4.69,0936184728,9780936184722,eng,212,26,0,11/15/2003,Boston Common Press,"['Food and Drink', 'Cookbooks', 'Reference', 'Food and Drink', 'Cooking']"
5309,The Life and Times of Scrooge McDuck,Don Rosa,4.67,0911903968,9780911903966,eng,266,2467,149,6/1/2005,Gemstone Publishing,"['Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fiction', 'Graphic Novels Comics']"
12789,Falling Angels (Luc Actar #1),Melissa M. Garcia,4.67,0595377106,9780595377107,eng,216,1,0,2/14/2006,iUniverse,"['Fantasy', 'Urban Fantasy']"
39201,Getting a Grip on the Basics: Building a Firm Foundation for the Victorious Christian Life,Beth A. Jones,4.67,1577948262,9781577948261,eng,124,9,0,5/1/2006,Harrison House,"['Religion', 'Faith']"
23753,The Absolute Sandman  Volume One,Neil Gaiman/Mike Dringenberg/Chris Bachalo/Michael Zulli/Kelly Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Parkhouse/Daniel Vozzo/Lee Loughridge/Steve Oliff/Todd Klein/Dave McKean/Sam Kieth,4.65,1401210821,9781401210823,eng,612,15640,512,11/1/2006,Vertigo,"['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Fiction', 'Horror']"
27204,The Gospel According to Luke,Anonymous/Thomas Cahill,4.64,0802136184,9780802136183,eng,81,169,17,10/29/1999,Grove Press,"['Religion', 'Nonfiction', 'Christian', 'Religion', 'Christianity', 'History']"
23589,The J.R.R. Tolkien Companion and Guide,Christina Scull/Wayne G. Hammond,4.64,0618391134,9780618391134,eng,2264,45,0,11/2/2006,Houghton Mifflin Harcourt,"['Nonfiction', 'Reference']"
39661,The Shawshank Redemption: The Shooting Script,Frank Darabont/Stephen King,4.64,1557042462,9781557042460,eng,184,2406,29,9/30/2004,Newmarket Press,"['Fiction', 'Culture', 'Film', 'Media Tie In']"
3582,The New Annotated Sherlock Holmes: The Complete Short Stories,Arthur Conan Doyle/Leslie S. Klinger,4.64,0393059162,9780393059168,eng,1878,1411,54,11/30/2004,W. W. Norton & Company,"['Mystery', 'Fiction', 'Classics', 'Short Stories', 'Literature']"
24819,The Calvin And Hobbes:  Tenth Anniversary Book,Bill Watterson,4.63,0751515574,9780751515572,eng,208,303,12,2/1/2008,Time Warner Books UK,"['Sequential Art', 'Comics', 'Humor', 'Sequential Art', 'Graphic Novels', 'Fiction']"
24813,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,4.63,0836204387,9780836204384,eng,208,49122,368,9/5/1995,Andrews McMeel Publishing,"['Sequential Art', 'Comics', 'Humor', 'Sequential Art', 'Graphic Novels', 'Fiction']"
17280,The Feynman Lectures on Physics Vol 3,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.63,0805390499,9780805390490,eng,384,716,15,9/1/2005,Addison Wesley Publishing Company,"['Science', 'Physics', 'Science', 'Nonfiction', 'Textbooks']"
13206,The Collected Autobiographies of Maya Angelou,Maya Angelou,4.63,0679643257,9780679643258,eng,1184,991,55,9/21/2004,Modern Library,"['Nonfiction', 'Biography', 'Autobiography', 'Memoir', 'Poetry', 'Biography', 'Autobiography', 'Feminism', 'Biography Memoir', 'Womens', 'Cultural', 'African American', 'History']"
2688,Novels 1901–1902: The Sacred Fount / The Wings of the Dove,Henry James/Leo Bersani,4.63,193108288X,9781931082884,eng,713,27,3,2/2/2006,Library of America,"['Classics', 'Literature', 'Anthologies', 'Literature', 'American']"
11323,Herbert the Timid Dragon,Mercer Mayer,4.62,0307114635,9780307114631,eng,48,23,4,7/1/1991,Western Publishing Company  Golden Books,"['Childrens', 'Childrens', 'Picture Books', 'Fantasy', 'Dragons']"
37525,Organizational Architecture: Designs for Changing Organizations,David A. Nadler/Robert B. Shaw/Marc S. Gerstein,4.62,1555424430,9781555424435,eng,304,2,0,5/26/1992,Jossey-Bass,"['Design', 'Nonfiction']"
23721,Nausicaä of the Valley of the Wind  Vol. 6 (Nausicaä of the Valley of the Wind  #6),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.62,1591163544,9781591163541,eng,159,1776,33,8/10/2004,VIZ Media,"['Sequential Art', 'Manga', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Science Fiction', 'Fiction']"
35406,Lego Star Wars: Prima Official Game Guide,Michael Littlefield,4.62,0761554912,9780761554912,eng,128,27,2,9/12/2006,Prima Games,"['Games', 'Gaming', 'Sports and Games', 'Games']"
19333,The World of Peter Rabbit (Original Peter Rabbit  Books 1-23),Beatrix Potter,4.62,0723257639,9780723257639,eng,1072,220,14,5/4/2006,Warne,"['Childrens', 'Fiction', 'Classics', 'Animals']"
1750,Dionysiac Poetics and Euripides' Bacchae,Charles Segal,4.62,069101597X,9780691015972,eng,440,12,0,11/16/1997,Princeton University Press,"['Nonfiction', 'Criticism', 'Tragedy', 'Humanities', 'Classical Studies', 'Anthropology']"
35111,The Feynman Lectures on Physics Vol 2,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.62,0805390472,9780805390476,eng,512,17,2,9/1/2005,Pearson Education,"['Science', 'Physics', 'Science', 'Nonfiction', 'Textbooks', 'Reference', 'Education', 'Science', 'Mathematics']"
23724,Nausicaä of the Valley of the Wind  Vol. 7 (Nausicaä of the Valley of the Wind  #7),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.61,1591163552,9781591163558,eng,223,1716,79,9/7/2004,VIZ Media,"['Sequential Art', 'Manga', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Science Fiction', 'Fiction']"
17142,Collected Essays: Notes of a Native Son / Nobody Knows My Name / The Fire Next Time / No Name in the Street / The Devil Finds Work / Other Essays,James Baldwin/Toni Morrison,4.61,1883011523,9781883011529,eng,869,1495,75,2/1/1998,Library of America (NY),"['Writing', 'Essays', 'Nonfiction', 'Race', 'History', 'Classics', 'Cultural', 'African American', 'Literature', 'Politics', 'Autobiography', 'Memoir', 'American', 'African American Literature']"
17334,The Complete C.S. Lewis Signature Classics,C.S. Lewis,4.61,0061208493,9780061208492,eng,746,925,40,2/6/2007,HarperOne,"['Christian', 'Religion', 'Classics', 'Nonfiction', 'Religion', 'Theology', 'Philosophy', 'Religion', 'Christianity', 'Spirituality', 'Religion', 'Faith', 'Christian', 'Christian Living']"
23722,Nausicaä of the Valley of the Wind  Vol. 5 (Nausicaä of the Valley of the Wind  #5),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.61,1591164125,9781591164128,eng,151,1904,28,6/30/2004,VIZ Media,"['Sequential Art', 'Manga', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Science Fiction', 'Fiction']"
19445,A Guide to the Words of My Perfect Teacher,Ngawang Pelzang/Padmakara Translation Group/Patrul Rinpoche/Alak Zenkar,4.61,1590300734,9781590300732,eng,336,79,0,6/22/2004,Shambhala,"['Religion', 'Buddhism', 'Spirituality', 'Religion']"
23318,Discovery of the Presence of God: Devotional Nonduality,David R. Hawkins,4.61,0971500762,9780971500761,en-US,296,186,11,6/28/2007,Veritas Publishing,"['Spirituality', 'Nonfiction', 'Psychology', 'Religion', 'Self Help', 'Personal Development']"
25741,Collected Stories III: One Night in Brazil to The Death of Methuselah,Isaac Bashevis Singer/Ilan Stavans,4.61,1931082634,9781931082631,eng,915,23,4,7/8/2004,Library of America,"['Short Stories', 'Fiction', 'Religion', 'Religion', 'Judaism', 'Literature']"
313,100 Years of Lynchings,Ralph Ginzburg,4.61,0933121180,9780933121188,eng,270,88,4,11/22/1996,Black Classic Press,"['History', 'Race', 'Cultural', 'African American', 'Nonfiction']"
37976,The Listener's Bible: NIV,Anonymous/Max McLean,4.6,1931047170,9781931047173,eng,77,28,3,1/1/2001,Fellowship for the Performance,"['Religion', 'Christian', 'Nonfiction', 'Classics', 'Religion', 'Christianity']"
5545,The Feynman Lectures on Physics  3 Vols,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.6,0201500647,9780201500646,en-US,3,78,7,1/1/1989,Addison Wesley Publishing Company,"['Science', 'Science', 'Physics', 'Nonfiction', 'Textbooks', 'Reference']"
26426,Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist  #12),Hiromu Arakawa/Akira Watanabe,4.6,1421508397,9781421508399,eng,192,7480,119,3/20/2007,VIZ Media LLC,"['Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Manga', 'Fiction']"
9325,Fullmetal Alchemist  Vol. 10,Hiromu Arakawa/Akira Watanabe,4.6,1421504618,9781421504612,eng,200,8989,151,11/21/2006,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fiction']"
31994,鋼之鍊金術師 10,Hiromu Arakawa/荒川弘/方郁仁,4.6,9861156534,9789861156538,zho,188,3,0,3/23/2005,東立,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fiction']"
23734,Nausicaä De La Vallée Du Vent  Tome 4,Hayao Miyazaki,4.59,2723433927,9782723433921,fre,144,29,2,6/12/2001,Glénat,"['Sequential Art', 'Manga', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Adventure', 'Apocalyptic', 'Post Apocalyptic', 'Cultural', 'Japan']"
26422,Fullmetal Alchemist  Vol. 14 (Fullmetal Alchemist  #14),Hiromu Arakawa/Akira Watanabe,4.59,142151379X,9781421513799,eng,192,8634,118,8/14/2007,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fiction']"
15336,The Lord of the Rings / The Hobbit,J.R.R. Tolkien,4.59,0007144083,9780007144082,eng,1600,141,5,10/7/2002,Collins Modern Classics,"['Fantasy', 'Fiction', 'Classics', 'Adventure', 'Science Fiction Fantasy', 'Fantasy', 'Epic Fantasy', 'Fantasy', 'High Fantasy', 'Young Adult', 'Literature', 'Fantasy', 'Magic']"
3529,The World's First Love: Mary  Mother of God,Fulton J. Sheen,4.59,0898705975,8987059752,en-US,276,641,63,9/1/1996,Ignatius Press,"['Christianity', 'Catholic', 'Religion', 'Religion', 'Theology', 'Spirituality', 'Religion', 'Faith']"
17279,The Feynman Lectures on Physics Vols 5-6,Richard P. Feynman,4.59,0738202835,9780738202839,en-US,12,22,0,11/3/2004,Basic Books,"['Science', 'Physics', 'Science', 'Nonfiction']"
30,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,J.R.R. Tolkien,4.59,0345538374,9780345538376,eng,1728,101233,1550,9/25/2012,Ballantine Books,"['Fantasy', 'Fiction', 'Classics']"
23506,Fullmetal Alchemist  Vol. 11 (Fullmetal Alchemist  #11),Hiromu Arakawa/Akira Watanabe,4.59,1421508389,9781421508382,eng,192,7655,129,1/16/2007,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics']"
23720,Nausicaä of the Valley of the Wind  Vol. 4 (Nausicaä of the Valley of the Wind  #4),Hayao Miyazaki/David Lewis/Toren Smith/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.59,1591163528,9781591163527,eng,134,1956,38,6/2/2004,VIZ Media,"['Sequential Art', 'Manga', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Science Fiction', 'Fiction']"
7271,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,Elliott A. Norse/Larry B. Crowder/Michael E. Soulé,4.59,1559636629,9781559636629,eng,496,16,2,5/9/2005,Island Press,['Science']
119,The Lord of the Rings: The Art of the Fellowship of the Ring,Gary Russell,4.59,0618212906,9780618212903,eng,192,26153,102,6/12/2002,Houghton Mifflin Harcourt,"['Fantasy', 'Art', 'Culture', 'Film', 'Fiction', 'Media Tie In', 'Classics', 'Reference', 'Science Fiction Fantasy', 'Fantasy', 'High Fantasy', 'Science Fiction']"
15249,The Lord of the Rings: The Return of the King - Visual Companion,Jude Fisher,4.59,0007116268,9780007116263,eng,72,26,3,11/6/2003,HarperCollins,"['Fantasy', 'Fiction']"
31993,鋼之鍊金術師 6,Hiromu Arakawa/荒川弘/方郁仁,4.58,9861146148,9789861146140,zho,191,5,0,6/2/2004,東立,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fiction']"
34229,Complete Guide to the Bible,Reader's Digest Association,4.58,0762100737,9780762100736,eng,448,12,3,8/24/1998,Readers Digest,"['Religion', 'Reference', 'Religion', 'Christianity']"
17961,Collected Fictions,Jorge Luis Borges/Andrew Hurley,4.58,0140286802,9780140286809,eng,565,18874,791,9/30/1999,Penguin Classics Deluxe Edition,"['Fiction', 'Short Stories', 'Classics', 'Literature', 'Fantasy', 'Magical Realism']"
44734,Fullmetal Alchemist  Vol. 6 (Fullmetal Alchemist  #6),Hiromu Arakawa/Akira Watanabe,4.58,1421503190,9781421503196,eng,200,10052,201,3/21/2006,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fiction']"
6152,Come Away My Beloved,Frances J. Roberts,4.58,1593109156,9781593109158,eng,192,8,0,10/1/2005,Barbour Books,"['Christian', 'Religion', 'Faith', 'Nonfiction', 'Religion', 'Christianity']"
16602,Coffin: The Art of Vampire Hunter D,Yoshitaka Amano,4.58,1595820612,9781595820617,eng,199,596,16,11/1/2006,Dark Horse Books,"['Art', 'Paranormal', 'Vampires', 'Fantasy', 'Sequential Art', 'Manga', 'Science Fiction']"
33342,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,4.58,0681403225,9780681403222,en-US,624,433,34,11/1/1989,Longmeadow Press,"['Science Fiction', 'Fiction', 'Humor']"
6342,The Music of the Republic: Essays on Socrates' Conversations and Plato's Writings,Eva Brann,4.58,1589880080,9781589880085,eng,378,20,2,3/1/2004,Paul Dry Books,"['Philosophy', 'Nonfiction', 'Writing', 'Essays', 'Politics', 'Political Science']"
7286,The Sawtooth Wolves,Jim Dutcher/Eric Baker/Greg Simpson/Richard Ballantine,4.58,0964991500,9780964991507,eng,191,38,2,1/1/1996,Rufus Publications,"['Animals', 'Nonfiction']"
41468,Dewdrops on a Lotus Leaf: Zen Poems of Ryokan,Ryōkan/John   Stevens,4.58,1590301080,9781590301081,eng,120,183,19,4/13/2004,Shambhala,"['Poetry', 'Religion', 'Buddhism', 'Buddhism', 'Zen', 'Asian Literature', 'Japanese Literature', 'Cultural', 'Japan', 'Religion']"
2005,Harry Potter and the Half-Blood Prince (Harry Potter  #6),J.K. Rowling,4.57,0747584664,9780747584667,eng,768,1213,78,6/23/2006,Bloomsbury Publishing,"['Fantasy', 'Young Adult', 'Fiction']"
3232,Minor Works: On Colours/On Things Heard/Physiognomics/On Plants/On Marvellous Things Heard/Mechanical Problems/On Indivisible Lines/The...Gorgias,Aristotle/W.S. Hett,4.57,0674993381,9780674993389,grc,528,14,0,6/28/1963,Loeb Classical Library 307,['Philosophy']
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,4.57,1421504596,9781421504599,eng,192,11451,161,7/18/2006,VIZ Media LLC,"['Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Manga', 'Fiction']"
18800,In Search of Lost Time  Vol. 2: Within a Budding Grove  Part 2 & The Guermantes' Way,Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin,4.57,1841598976,9781841598970,eng,888,48,1,6/29/2001,Everyman's Library,"['Classics', 'Fiction', 'Literature', 'Cultural', 'France']"
26425,Fullmetal Alchemist: The Abducted Alchemist (Fullmetal Alchemist  #2),Makoto Inoue/Hiromu Arakawa/Alexander O. Smith/Rich Amtower,4.57,1421502224,9781421502229,eng,240,2779,19,1/10/2006,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Novels', 'Light Novel', 'Fiction']"
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,4.57,142150460X,9781421504605,eng,192,9013,153,9/19/2006,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fiction']"
15872,Harry Potter y el misterio del príncipe (Harry Potter  #6),J.K. Rowling/Gemma Rovira Ortega,4.57,8478889930,9788478889938,spa,602,5104,386,2/28/2006,Salamandra,"['Fantasy', 'Young Adult', 'Fiction']"
31996,鋼之鍊金術師 9,Hiromu Arakawa/荒川弘/方郁仁,4.57,9861156526,9789861156521,zho,184,4,0,12/16/2004,東立,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fiction']"
37055,鋼の錬金術師 8 (Fullmetal Alchemist 8),Hiromu Arakawa,4.57,4757512309,9784757512306,jpn,192,22,1,7/22/2004,ガンガンコミックス,"['Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Manga', 'Fiction']"
5991,混血王子的背叛 (哈利波特  #6),J.K. Rowling/J.K.羅琳/皇冠編譯組/張定綺/彭倩文/趙丕慧/林靜華,4.57,9573321742,9789573321743,zho,735,75,0,10/1/2005,皇冠文化出版有限公司,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Magic', 'Childrens', 'Adventure', 'Audiobook', 'Childrens', 'Middle Grade', 'Science Fiction Fantasy', 'Classics']"
31999,鋼之鍊金術師 7,Hiromu Arakawa/荒川弘/方郁仁,4.57,9861146156,9789861146157,zho,191,5,0,6/12/2004,東立,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels']"
32155,Cook's Illustrated 2005 (Cook's Illustrated Annuals),Cook's Illustrated Magazine,4.57,0936184922,9780936184920,eng,206,37,1,11/15/2005,America's Test Kitchen,"['Food and Drink', 'Cookbooks', 'Reference', 'Food and Drink', 'Cooking']"
43509,Harry Potter and the Goblet of Fire (Harry Potter  #4),J.K. Rowling,4.56,074754624X,9780747546245,eng,636,18754,906,7/8/2000,Bloomsbury,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Magic', 'Childrens', 'Adventure', 'Audiobook', 'Childrens', 'Middle Grade', 'Classics', 'Science Fiction Fantasy']"
41908,Harry Potter und der Gefangene von Askaban (Harry Potter  #3),J.K. Rowling/Rufus Beck,4.56,3895849618,9783895849619,ger,13,313,8,8/31/2002,Dhv der Hörverlag,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Magic', 'Childrens', 'Adventure', 'Childrens', 'Middle Grade', 'Audiobook', 'Classics', 'Science Fiction Fantasy']"
41911,Harry Potter und der Gefangene von Askaban (Harry Potter  #3),J.K. Rowling,4.56,355155210X,9783551552105,ger,448,30,2,4/1/2001,Carlsen,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Magic', 'Childrens', 'Adventure', 'Childrens', 'Middle Grade', 'Audiobook', 'Classics', 'Science Fiction Fantasy']"
9326,Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5),Hiromu Arakawa/Akira Watanabe,4.56,1421501759,9781421501758,eng,200,12885,208,1/10/2006,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics']"
39906,Cocolat: Extraordinary Chocolate Desserts,Alice Medrich/Patricia Brabant,4.56,0446514195,9780446514194,eng,192,80,10,10/1/1990,Grand Central Publishing,"['Food and Drink', 'Cookbooks', 'Food and Drink', 'Food', 'Food and Drink', 'Cooking', 'Nonfiction']"
35652,The Beatles Diary  Vol 1: From Liverpool to London (Falk Symposium),Keith Badman/Keith Badman,4.56,0711983089,9780711983083,eng,376,13,0,2/1/2001,Omnibus Press,"['Music', 'Music', 'Rock N Roll', 'Culture', 'Pop Culture', 'History', 'Oral History']"
4256,Harry Potter and the Prisoner of Azkaban (Harry Potter  #3),J.K. Rowling,4.56,074757362X,9780747573623,eng,480,3141,140,7/1/2008,Bloomsbury UK,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Magic', 'Childrens', 'Adventure', 'Childrens', 'Middle Grade', 'Audiobook', 'Classics', 'Science Fiction Fantasy']"
6003,火盃的考驗 (哈利波特  #4),J.K. Rowling/J.K.羅琳/彭倩文,4.56,9573318318,9789573318316,zho,768,91,2,12/8/2001,皇冠文化出版有限公司,"['Fantasy', 'Young Adult', 'Fiction']"
13382,Vinyl Cafe Odd Jobs,Stuart McLean,4.56,096830317X,9780968303177,eng,3,61,1,6/15/2005,Canadian Broadcasting Corporation (CBC Audio),"['Humor', 'Fiction', 'Cultural', 'Canada']"
37054,鋼の錬金術師 3 (Fullmetal Alchemist  #3),Hiromu Arakawa,4.56,4757507917,9784757507913,jpn,182,22,2,9/21/2002,ガンガンコミックス,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels']"
